Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781711296,100,,Aggregated,89.600000,0.000000,26,36,44,51,80,170,630,1700,2200,3300,3300,9375,0,26,72.01436050005152,9.04717299999902,3295.867080998505,1413.7010133333333
1781711297,100,,Aggregated,90.400000,0.000000,26,35,43,50,79,170,630,1600,2200,3300,3300,9456,0,26,71.56632637404508,9.04717299999902,3295.867080998505,1416.2302241962775
1781711298,100,,Aggregated,92.500000,0.000000,26,35,43,50,79,160,630,1600,2200,3300,3300,9570,0,26,71.08004491462694,9.04717299999902,3295.867080998505,1414.9508881922675
1781711299,100,,Aggregated,91.400000,0.000000,26,35,43,50,79,160,620,1600,2200,3300,3300,9651,0,26,70.64702370210132,9.04717299999902,3295.867080998505,1418.7397160915966
1781711300,100,,Aggregated,89.600000,0.000000,26,35,43,49,78,160,610,1600,2200,3300,3300,9754,0,26,70.22091847149728,9.04717299999902,3295.867080998505,1417.6519376665983
1781711301,100,,Aggregated,92.700000,0.000000,26,35,43,49,78,160,610,1600,2200,3300,3300,9838,0,26,69.80589501382222,9.04717299999902,3295.867080998505,1418.333299451108
1781711302,100,,Aggregated,91.700000,0.000000,26,35,43,49,77,150,610,1500,2200,3300,3300,9919,0,26,69.44541879725685,9.04717299999902,3295.867080998505,1418.7803205968344
1781711303,100,,Aggregated,91.900000,0.000000,26,35,43,49,77,150,600,1500,2100,2900,3300,10024,0,26,69.00430720131494,9.04717299999902,3295.867080998505,1416.7420191540302
1781711304,100,,Aggregated,90.600000,0.000000,26,35,43,49,77,150,600,1500,2100,2900,3300,10102,0,26,68.72431686180771,9.04717299999902,3295.867080998505,1417.714412987527
1781711305,100,,Aggregated,90.900000,0.000000,26,35,43,49,76,150,590,1500,2100,2900,3300,10195,0,26,68.38716266748223,9.04717299999902,3295.867080998505,1416.1624325649827
1781711306,100,,Aggregated,91.500000,0.000000,26,35,43,49,76,150,590,1500,2100,2900,3300,10285,0,26,67.98176453718825,9.04717299999902,3295.867080998505,1414.4702965483714
1781711308,100,,Aggregated,91.200000,0.000000,26,35,43,49,76,150,590,1400,2100,2900,3300,10348,0,26,67.82777840055803,9.04717299999902,3295.867080998505,1414.016814843448
1781711309,100,,Aggregated,89.400000,0.000000,26,35,43,50,79,170,590,1400,2100,2900,3300,10452,0,26,68.8324458338067,9.04717299999902,3295.867080998505,1413.9444125526215
1781711310,100,,Aggregated,88.100000,0.000000,26,35,43,50,79,170,590,1400,2100,2900,3300,10540,0,26,68.52044098870513,9.04717299999902,3295.867080998505,1415.5666034155597
